word, count
muirir,12
chónascacháin,12
ráileacha,12
díobhálacha,12
inphinsin,12
gcuirtear,12
áiteanna,12
cheardchumann,12
chuma,12
cúiseanna,12
mileata,12
hurrúis,12
nochtadh,12
teora,12
gcomhlíonfaidh,12
fruiliú,12
raiditheileagrafaíochta,12
iomláine,12
ceathrú,12
húdarás,12
cruthúnas,12
ghlac,12
ocáideacha,12
foras,12
easláine,12
soláthrófar,12
bhforálacha,12
scaoileadh,12
réamhráiteach,12
horduíodh,12
eagraíocht,12
thrí,12
folúntas,12
ceadúnaithe,12
glacfar,12
ghné,12
tuillimh,12
éireannach,12
taoide,12
ináirimh,12
damáiste,12
bhfaighidh,12
gníomhaíochtaí,12
luacha,12
ghaile,12
eiseoidh,12
gcrích,12
chionroinnt,12
sealbhóidh,12
ainmhithe,12
chúrsa,12
cad,11
gcrícheanna,11
aimsire,11
ruda,11
ghrinneall,11
gaeilge,11
chúirte,11
faisnéistear,11
teidil,11
fan,11
aiscí,11
contrártha,11
ndeire,11
bhannaí,11
ghníomhais,11
maitheasa,11
cleachtais,11
phríosúnacht,11
comhthoiliú,11
rite,11
glacadh,11
breithneoidh,11
fheabhsú,11
bhainistí,11
rachas,11
tuisgint,11
úsáidtear,11
chomhnaithe,11
dheascaibh,11
gála,11
airleacan,11
lomháil,11
muirearófar,11
isé,11
dheontais,11
tráthchuid,11
eastáit,11
mhainneachtain,11
habhann,11
gníomhairí,11
iniúchta,11
déanfid,11
soillse,11
ospidéil,11
gceathrú,11
aistreofar,11
gcuma,11
fógráin,11
ngairfear,11
ceardchumainn,11
tharlóidh,11
chathrach,11
ceantair,11
clúdach,11
bhac,11
lúide,11
húsáidtear,11
dlífidh,11
haistriú,11
chóluchta,11
foirgintí,11
dhóigh,11
chongnamh,11
chaitheamh,11
cothabháil,11
úsáidfidh,11
chuirfadh,11
fhichid,11
ghnáth,11
chumhachta,11
amú,11
éireoidh,11
eisithe,11
staid,11
nótaí,11
murab,11
lamháil,11
thoghthóirí,11
dlighfar,11
gníomhas,11
carthanais,11
chladach,11
sholáthrós,11
uiscí,11
tógaint,11
inarb,11
creidimh,11
mhic,11
ceadúnaisí,11
dtoghachán,11
gcarthanas,11
carthanas,11
bhfeighil,11
fhiosrúchán,11
thaispeáint,11
maran,11
fruilithe,11
oiriúint,11
choibhéis,11
mapaí,11
coimeádfaidh,11
gcomharbaí,11
mbainisteoir,11
shéala,11
gcaingean,11
urraíocht,11
scair,11
comhnaithe,11
slánaithe,11
bhfoilseofar,11
cruinnithe,11
iarracht,11
leigint,11
údaruithe,11
nuachtán,11
shaorstát,11
thiarna,11
pianbhreithe,11
sástacht,11
gceapadh,11
saghas,11
caithteachaisí,11
bheid,11
úinéir,11
gníomhaire,11
ainmneoidh,11
chonnartha,11
srianadh,11
toghach,11
iarratasóir,11
gcomhalta,11
fógraí,11
theach,10
héifeacht,10
ghníomhas,10
leataobhacha,10
cónaí,10
deocha,10
tréasúnta,10
mórdhíola,10
chríochnaitheach,10
ráthú,10
dátaí,10
leasmhar,10
heorpa,10
thóg,10
simplí,10
tine,10
inphionósuithe,10
théarma,10
théigheann,10
dtábla,10
samhain,10
chomhlíonann,10
urscaoileadh,10
iarmhartacha,10
cuirtar,10
chomhlíon,10
timpeal,10
fhostaíochta,10
tsochair,10
fhadú,10
comhlachais,10
bainne,10
arbh,10
taisbeántar,10
chlog,10
únaera,10
sriantachtaí,10
gcaiteachas,10
fán,10
stuic,10
deontar,10
thalmha,10
tharlaíonn,10
tion,10
thuas,10
raghaid,10
éagumasach,10
fhiacha,10
choiriúla,10
ceangail,10
tráchta,10
long,10
fir,10
stiúra,10
scairchaipiteal,10
síbhialta,10
breithniú,10
ionannas,10
cúrsa,10
scrios,10
cúisithe,10
bhaintreach,10
thógfidh,10
dtéarmaí,10
luinge,10
ghn,10
mhaith,10
scortha,10
déantóireachta,10
rialáilte,10
fhoras,10
fhiach,10
phost,10
thairiscint,10
rithfidh,10
cleachtach,10
cumainn,10
ndeontas,10
chead,10
inrátuithe,10
ngnótha,10
sheirbhísí,10
bríonna,10
dhó,10
ndineann,10
sonraisc,10
gcustum,10
thogha,10
cuirtear,10
aighneas,10
dhéanfadh,10
tharscaoileadh,10
fhéadfaidh,10
isiad,10
táchtach,10
fabhraí,10
id,10
iontoghtha,10
agóid,10
cheanglaíonn,10
loingseoireacht,10
fhiosrú,10
feitheamh,10
fhocail,10
deimhneoidh,10
shé,10
bainistíochta,10
nglacfaidh,10
cheantálaithe,10
mb,10
leabhra,10
dháileadh,10
príosúntacht,10
heisiatach,10
ghlacann,10
ngearán,10
buirg,10
fheabhail,10
beart,10
ngníomhas,10
tarscaoileadh,10
ea,10
intinn,10
eireoidh,10
eitilt,10
iteamh,10
mbun,10
iarrthóirí,10
tograí,10
gcomhaltaí,10
pionóis,10
bailecheanntar,10
plean,10
aice,10
mháistir,10
ad,10
dréineáil,10
fruilcheannaigh,10
stampa,10
bhrise,10
míchumais,10
ndeireadh,10
bunaidh,10
sliocht,10
cheadúnais,10
puínte,10
mheabhrán,10
scrúduithe,10
chríocha,10
mheán,10
chomh,9
ireachta,9
oideachas,9
bhfeicfear,9
cabhrú,9
cruthaíodh,9
chiontaithe,9
bhunófar,9
bhreithimh,9
éadtromáin,9
bac,9
bun,9
éadtromán,9
tomhais,9
bhronna,9
hiarrthóirí,9
lenar,9
díolmhaithe,9
tosaíocht,9
breithimh,9
bpríosúntacht,9
rialáil,9
bheartóidh,9
leithliú,9
dílseoidh,9
gcomhlíonann,9
bhuirge,9
bhfíneáil,9
chánach,9
airgeadra,9
ngaireas,9
rudaí,9
gnóthas,9
craoladh,9
phóilíneachta,9
héilithe,9
amhrus,9
nais,9
ghríosú,9
infheidhme,9
pháirlimint,9
dtoilíonn,9
bailecheanntair,9
lamhálfar,9
thaifeadadh,9
rithfí,9
hoifigiúil,9
tabharfa,9
modhnuithe,9
chonstábla,9
oscailte,9
neamhphósta,9
ceannfort,9
séala,9
binse,9
gcreideann,9
aontaithe,9
taidhleoireachta,9
ndeonfar,9
leath,9
cheapachán,9
ghlacfaidh,9
míthreorach,9
sheola,9
thoir,9
dtuarascáil,9
arduithe,9
giorra,9
thoghch,9
loch,9
thiomáint,9
ceapfaidh,9
cleachtadh,9
áitreabhacha,9
hairgead,9
fóirsteanach,9
trasna,9
tuigfear,9
finnéithe,9
córas,9
allmhairiú,9
deighleálfar,9
chairt,9
thosú,9
naerchuideachtaí,9
your,9
ullmhú,9
socróidh,9
suífear,9
trambhealach,9
ordós,9
breisluacha,9
li,9
bhfios,9
dálaí,9
caladh,9
calaidh,9
dtuaisceart,9
foilsiú,9
chomhairlí,9
ionbhainte,9
chaidreamh,9
ciontaí,9
chuireann,9
aistrí,9
hairteagail,9
mianraí,9
bunuithe,9
osa,9
choinníollacha,9
ucht,9
choistí,9
brainse,9
fostóirí,9
uirbigh,9
laetheanta,9
úinéireacht,9
tseachadta,9
mhainneoidh,9
bhfórsaí,9
ndinidh,9
shealbhaíochta,9
cuntasacha,9
iocaíochtaí,9
fhionraí,9
meisciúla,9
thosaigh,9
cláraitheachta,9
téacs,9
ntais,9
omnibusanna,9
feasach,9
foirmeacha,9
mbinse,9
lár,9
thabharfadh,9
seachtaine,9
taisceadh,9
iste,9
fhichead,9
feabhsuíodh,9
bhailecheanntar,9
seanaid,9
dheonaítear,9
fhreagairt,9
phóilíneacht,9
gnóthais,9
roghnaíodh,9
bhúird,9
tíre,9
codacha,9
reachtanna,9
gcimeád,9
mhíreanna,9
shealbhaíonn,9
cuirfe,9
dhlífidh,9
niasachta,9
séú,9
díolaíocht,9
bhuan,9
buana,9
líomhnaithe,9
gcur,9
shocrófar,9
cheal,9
onnmhairi,9
fuascailt,9
chumadh,9
aighnis,9
chomhair,9
mholta,9
cóiríocht,9
triúr,9
dréineáladh,9
phuiblíocht,9
gceapachán,9
craolach,9
mhileata,9
dhúithche,9
eiscithe,9
lín,9
údaraítear,9
cóluchtaí,9
chostais,9
shuibhne,9
foillsiú,9
thaisceadh,9
fochuideachta,9
fíor,9
dheon,9
mhóir,9
chomhaontuithe,9
mac,9
dhualgaisí,9
neamhaibí,9
urúsanna,8
ceangal,8
chinneann,8
cinnfidh,8
breithiúntais,8
irte,8
láimhe,8
iompraíodh,8
tseachtain,8
creidmheasa,8
naithe,8
foirgníochta,8
básanna,8
chomhar,8
fhorordú,8
bhfeo,8
sheachada,8
trealamh,8
aistrítear,8
raghfar,8
uasta,8
neamhdhíreach,8
bhfeleontacht,8
cionúireachtaí,8
dhualgais,8
hintinn,8
shamhraidh,8
anuas,8
ghnóthaí,8
carthanúil,8
oileán,8
theas,8
bheartaítear,8
aisíoca,8
dáileacht,8
scríbhinne,8
éasáid,8
éasúint,8
harbours,8
leat,8
dob,8
ndeimhneoidh,8
gconnra,8
ranna,8
bille,8
tíolacadh,8
pictiúrdha,8
creidiúna,8
connartha,8
bpáirt,8
cuarta,8
dochorraithe,8
tagtha,8
cheap,8
cháis,8
chaiteachas,8
comhshocraíochtaí,8
fhágáil,8
mainneachtain,8
marcálfar,8
háitreabhacha,8
shlánú,8
éireos,8
chucu,8
chéadluaite,8
sranganna,8
tús,8
eamon,8
taithí,8
ríomhfar,8
meabhrán,8
constábla,8
athscrúdú,8
ide,8
máistir,8
seachadta,8
húsáid,8
cosantóir,8
ionaid,8
ainmhí,8
bhféadfadh,8
bhfuiltar,8
gconradh,8
charthanúil,8
dachad,8
luadhadh,8
deighleáil,8
inasbhainte,8
cheanntair,8
coinneáil,8
ionchorparú,8
shórt,8
bráid,8
ban,8
theideal,8
gcruinniú,8
farraige,8
seachtain,8
cleachtas,8
modhanna,8
háit,8
pingne,8
chabhróidh,8
gcomhlachas,8
nítrigin,8
gníomhaíocht,8
hábhar,8
shealbhaigh,8
uathu,8
shibhialta,8
toghthóir,8
soláthraíodh,8
eadarascán,8
chaomhaint,8
éadan,8
comaoine,8
sheacht,8
custaim,8
gcomhacht,8
theagmhasacha,8
chumas,8
tír,8
leanúnaigh,8
mbaill,8
leithéid,8
moltóirí,8
coiníoll,8
sleachta,8
dealbhais,8
clóbhuaileadh,8
chostaisí,8
thabhófar,8
scannán,8
suidhte,8
mhorgáiste,8
loiceadh,8
abhann,8
dúnta,8
mhainniú,8
forchuirtar,8
phianbhreith,8
gcuan,8
rann,8
anseo,8
foirgn,8
tuille,8
tharraingt,8
comhdhlúthú,8
tabhaíodh,8
chláruithe,8
ládáil,8
cigirí,8
treoir,8
soláthairtí,8
dearbhaithe,8
slán,8
dtiocfadh,8
ullmhóidh,8
siúcra,8
fónamh,8
heasportálfar,8
infheist,8
ntas,8
chaomhnú,8
bheanntraí,8
lobhar,8
mharc,8
codanna,8
aontú,8
urra,8
níl,8
chalaíochta,8
garda,8
iarthair,8
sheirbhíse,8
athdhéanamh,8
gheobhaid,8
arís,8
ríocht,8
ceathair,8
gaolmhar,8
mbeidís,8
piers,8
láithriú,8
sheachaint,8
heirne,8
éileoidh,8
comhdhlúite,8
lictéirí,8
hábhair,8
ngnó,8
chealú,8
tionscal,8
tonna,7
leithroinnt,7
ghníomha,7
bheartaíonn,7
chléireachais,7
scuabgheall,7
gealltóireachta,7
ionchorparuithe,7
james,7
státseirbhíse,7
éide,7
meabhrach,7
hairm,7
piara,7
dhúna,7
bhreataineach,7
ioncum,7
cháilíocht,7
gealltanas,7
fheidhmiúcháin,7
naoú,7
shimplí,7
coinnítear,7
oibleagáidí,7
chríochnóidh,7
giúistísí,7
réamhthairbhí,7
fuaimeanna,7
sar,7
triail,7
connracha,7
phríosúin,7
tarraingthe,7
neamhréir,7
agairt,7
leanfa,7
fhógrán,7
ghníomhóidh,7
bainfid,7
aerchuideachta,7
háiteanna,7
da,7
thuarascáil,7
bhforas,7
leictreach,7
uirbeach,7
scur,7
maor,7
déileáil,7
údaróidh,7
scríofa,7
ranníocóir,7
ghaolmhara,7
cháil,7
bhreisluacha,7
gh,7
bealach,7
seirbheáil,7
ócáideach,7
fholuíonn,7
thaiscí,7
gcuirfar,7
hoibre,7
ordacháin,7
teampall,7
meastar,7
éileofar,7
bpas,7
difríocht,7
forchuireadh,7
cionroinnt,7
cheantair,7
chistí,7
ghnímh,7
cadiad,7
thaispeántar,7
ceada,7
pianbhreith,7
chomhaontaithe,7
fheidhmíonn,7
sonraíodh,7
dtarlóidh,7
comhardaithe,7
meastacháin,7
leata,7
saorálacha,7
leathrannach,7
fhógairt,7
thionscnófar,7
scrúdaitheora,7
feirmeoireacht,7
fhuinneamh,7
thairt,7
dleachta,7
dhíotáil,7
ráitis,7
aonar,7
urscaoilte,7
thuairisc,7
heuróipe,7
dheimhnigh,7
muirearú,7
scaoilfear,7
habhair,7
eisiomlú,7
súil,7
fearaistí,7
diúltaithe,7
chl,7
leigheas,7
beostoic,7
uaire,7
dhroichead,7
cóimhéid,7
agóidí,7
aisíocfar,7
chúl,7
bhrainse,7
húdaruíodh,7
osanna,7
ghníomhaíocht,7
fuirm,7
ndéanfí,7
léasú,7
cáilíocht,7
shrianadh,7
máithreachais,7
dintiúr,7
mhaireachtana,7
monarú,7
breoiteachta,7
bhainisteora,7
chuideachtain,7
ritheann,7
cuspóirí,7
chomaoine,7
toradh,7
chol,7
taispeáint,7
bhille,7
astu,7
tógáil,7
híocaíochtaí,7
oiriúnuithe,7
ol,7
thuille,7
thobhach,7
thiar,7
dáilcheantar,7
dheighleálaí,7
bhfostaí,7
dtrian,7
acmhainne,7
malairt,7
haonaid,7
gairis,7
shealadach,7
briseadh,7
páirliminte,7
comhairlitheach,7
seilbhe,7
háitreabh,7
chúigiú,7
gaeltacht,7
méadófar,7
ócáid,7
fhíneála,7
caothúil,7
mhanntáin,7
staonadh,7
fios,7
theachtadh,7
uasleasa,7
dtuathcheanntar,7
dhlí,7
mbanna,7
ainmneacha,7
gcostaisí,7
fhaillí,7
teaghlachas,7
giúistís,7
talmhaíocht,7
tacaíochta,7
forál,7
glan,7
iarrtar,7
gcompráid,7
gcúlghairm,7
bhfoirgint,7
cheapacháin,7
cothrom,7
eisiamh,7
géilleadh,7
gcáil,7
chúlghabhálach,7
ghá,7
leasuíodh,7
shárú,7
cárta,7
blianachtaí,7
abhair,7
chor,7
gairmoideachais,7
achtuítear,7
luíodú,7
gliogáil,7
chuaidh,7
láithreacha,7
fostaíochtaí,7
rince,7
cúigiú,7
íocfid,7
ainneoin,7
chuirtear,7
bhreithiúnach,7
al,7
neamhchorpraithe,7
thoilíonn,7
chaillteanas,7
calaoiseach,7
dheich,7
huimhreacha,7
tuairimí,7
tíolacais,7
mná,7
chleithiúnaí,7
chuardaigh,7
graí,7
scann,7
nospidéal,7
alcóil,7
chorcaighe,7
irg,7
samhail,7
chuici,7
idirbhearta,7
chólíona,7
bheirtear,7
siúil,7
mínítear,7
coirp,7
fomhír,7
feabhsú,7
choimisinéara,7
leasófar,7
deisiúcháin,7
ceantar,7
imeasc,7
leana,7
únaerí,7
gcuirtar,7
abrán,7
chaoga,7
ais,7
feabhsaithe,7
chruinneoidh,7
rialach,7
cimeádtar,7
bhfiacha,7
bancánacht,7
chustuim,7
soiléir,7
tosaigh,7
scrúdóir,7
gheibheann,7
cheangail,7
fíorais,7
teileafóin,7
maille,7
fhorordófar,7
rialta,7
athscrúdóir,7
choinbhinsiún,7
gra,6
eiseachadadh,6
phainéal,6
bhfionraí,6
bhriotáinigh,6
tsocrú,6
oiriúnacha,6
thoghairm,6
thosóidh,6
mharga,6
ceist,6
infheistíochta,6
ghnóchan,6
uí,6
bparóiste,6
chuirfeadh,6
saothar,6
banna,6
nse,6
tríochad,6
oibríodh,6
riarachán,6
bunoscionn,6
idirdhealú,6
gearradh,6
gcomórfaí,6
líonadh,6
aigne,6
buirge,6
honnmhuireofar,6
eadrána,6
mbeartaíonn,6
ciontaithe,6
cá,6
ceal,6
marcálfaidh,6
adeirtar,6
connradh,6
áititheoir,6
túdarás,6
áitreibh,6
contabhairt,6
teileachumars,6
chomhlachaithe,6
hairleacain,6
leanann,6
hoibriú,6
fhurógra,6
freagrach,6
dtabharfidh,6
feasta,6
tiocfidh,6
litreacha,6
pearsain,6
corpraíodh,6
chítar,6
feithicil,6
ghalar,6
fheasach,6
phúint,6
bhruiséil,6
inrátaithe,6
ghníomhaíochtaí,6
ceisteanna,6
laghdófar,6
insint,6
pribhléid,6
rda,6
fhoirgneamh,6
foirceannadh,6
shochar,6
itribh,6
coimeádta,6
gléasra,6
tuarascálacha,6
forchuirtear,6
diúscartha,6
ghlacfas,6
shol,6
fuail,6
ceannaitheoir,6
mbaintreach,6
bád,6
comhachtanna,6
comhshóite,6
tosnú,6
ginearalta,6
tuarascála,6
teagmhasach,6
thiocfadh,6
cineálacha,6
iarrfidh,6
gearánach,6
leighis,6
bpáirc,6
bíodh,6
pobal,6
gcúigiú,6
tís,6
haistríodh,6
roghnaigh,6
díobhála,6
díobhálach,6
fhórsa,6
réiteoirí,6
dlithe,6
hiasachta,6
lamháiltear,6
bhunaidh,6
leasghaolmhar,6
éineacht,6
chláraitheachta,6
cólíona,6
bhosca,6
thíolacadh,6
milleon,6
gcoinneáil,6
dheonófar,6
maoir,6
bhliantúla,6
bealaigh,6
gcónaíonn,6
bainist,6
slánuithe,6
shócmhainní,6
héasáidí,6
airbheartaíonn,6
ghreamú,6
fuaid,6
teoranna,6
chodán,6
deona,6
idirmheasctha,6
ráite,6
samhraidh,6
dámhadh,6
scrúdóireacht,6
ciallóidh,6
foghabhálacha,6
caoi,6
trialach,6
seachtú,6
bunch,6
príosúin,6
riachtanas,6
chomhlua,6
scoil,6
báirsí,6
ngeall,6
phuist,6
corpardha,6
bailte,6
oili,6
deirfiúr,6
tailimh,6
ndualgas,6
stopadh,6
bhfuighfar,6
vótáladh,6
oc,6
ghabhfaidh,6
vict,6
neamhchóra,6
urraíochta,6
dílseofar,6
hioncam,6
gcuirtí,6
thrádáil,6
faisnéise,6
freagra,6
ndiúitéthe,6
gcorp,6
chomhphobal,6
dhíobháil,6
bhfiosrúchán,6
ionstraime,6
deontaisí,6
chláir,6
rásaíochta,6
ghabháltais,6
bheartófar,6
bhídh,6
leanúnaí,6
díolaíochta,6
tárrthála,6
fhorordaítear,6
príomhshuim,6
dhífhostaíocht,6
fúthu,6
ríochta,6
ine,6
inárachaithe,6
fhoráiltear,6
bhrabhsálaí,6
gnótha,6
tréineáil,6
leathnaithe,6
niontaobhaithe,6
anáil,6
thairis,6
marcáil,6
tsaoire,6
príbhléidí,6
comórfar,6
doyle,6
púnt,6
céannachta,6
trácht,6
eirne,6
gaol,6
léiriúcháin,6
fhorchur,6
cothromaíochta,6
máil,6
ghafa,6
dtréimhse,6
mhúinteoirí,6
eanáir,6
leithleacha,6
puibl,6
chinn,6
cruthú,6
marar,6
eight,6
dhleathacht,6
cruinn,6
afternoon,6
leictriciúil,6
dheonfidh,6
forordú,6
cimeádfar,6
comhairleoirí,6
loingis,6
arachais,6
forálfaidh,6
pais,6
ghabháltas,6
choir,6
chothú,6
tráthchodanna,6
chríochnaigh,6
gceachtar,6
chruthnú,6
deartháir,6
theanta,6
ghealltanais,6
ndáta,6
seirbheálfar,6
coinneoidh,6
loghadh,6
gceannach,6
dearbháin,6
comhlíonta,6
mbéarla,6
díoltóir,6
chineálacha,6
scoileanna,6
lorgaítear,6
tsiúicre,6
rolla,6
ant,6
dlíthiúla,6
ngn,6
chúrsaí,6
feirmeoireachta,6
gn,6
tiarna,6
shealbhóidh,6
mhodhnuithe,6
comaoin,6
báis,6
aisíocadh,6
hiarrfar,6
báirse,6
éifeachtúil,6
shuíomh,6
mhonaraigh,6
mhainnigh,6
shúncáil,6
mbunú,6
shriana,6
tromlach,6
eire,6
cóluchta,6
chruach,6
monaróir,6
riaracháin,6
aoisli,6
státseirbhísigh,6
fada,6
bhealach,6
tagartha,6
reamhraiteach,6
tsaighdiúra,6
ngearánaí,6
taisbeáint,6
chló,6
dírithe,6
chomhairlitheach,6
adhlacadh,6
táirgí,6
díbhinní,6
foirgneamh,6
athshocraíochta,5
torthaí,5
scoireann,5
phuínte,5
réimse,5
dílsíodh,5
éilithe,5
imdháil,5
comhdhuille,5
chaingean,5
chúise,5
bhaintrí,5
fheidhmeoidh,5
héigean,5
ullamhóidh,5
bhrabús,5
tsíocháin,5
cáilíochta,5
luachanna,5
gcúram,5
quota,5
socruítear,5
éalú,5
léasadh,5
tuairisce,5
mhorgáistí,5
cheannóidh,5
brúigh,5
tástáil,5
tabharfid,5
saoránach,5
uaireanta,5
boird,5
ciontú,5
coigeartuithe,5
thrádála,5
siopa,5
siopaí,5
dáileachta,5
nacha,5
urrú,5
shingil,5
forcoimeádadh,5
ghléas,5
comhairimh,5
shealbhaire,5
phobal,5
thuathcheanntair,5
clóis,5
eanair,5
haire,5
tuairisceáin,5
bhfeabhsuithe,5
grád,5
shaoire,5
piaranna,5
leathadh,5
bhronntanais,5
mhéadaithe,5
finné,5
tagann,5
tíortha,5
píopaí,5
inniúil,5
caitheadh,5
taistil,5
dhíchur,5
chónasctha,5
cuidiú,5
cheadúnú,5
locha,5
tsráid,5
inghlactha,5
thréimhsí,5
cruthúnais,5
dheimhniúcháin,5
gcóip,5
shon,5
leithleach,5
chónaí,5
ndearbhóidh,5
cúlghairm,5
údarófar,5
coigiltis,5
choimeádfar,5
pháipéar,5
briathar,5
phá,5
mheastachán,5
tarchur,5
gcuntaisí,5
theaghlach,5
láin,5
gcomaoin,5
comhairlitheacha,5
mhuir,5
háitribh,5
bhforáltar,5
sannadh,5
caithte,5
bpríomhshuim,5
mharcáil,5
beifar,5
tsort,5
cimeád,5
ticéid,5
tuarastail,5
chonganta,5
shábháilteacht,5
gcnaipe,5
bhintiúir,5
cibe,5
trambhealaighe,5
rialuithe,5
tionóntachta,5
muirearadh,5
chearnóg,5
iostas,5
séanadh,5
coiteanna,5
leagadh,5
bhá,5
thosnós,5
aitribh,5
caogad,5
sealbhaítear,5
gabháltais,5
ghnóthas,5
caillteanas,5
mbeartófar,5
shocraíocht,5
pháirce,5
chomhairleoirí,5
sannaithe,5
fola,5
si,5
tarmligean,5
shaineolaí,5
féach,5
pháirliminte,5
ndeara,5
aicsin,5
heiseofar,5
ceantálaí,5
choimisi,5
bhuntáiste,5
homnibusanna,5
phoist,5
dteorann,5
onnmhaire,5
fhógráin,5
roinndáil,5
breacadh,5
ospid,5
máthair,5
cheaduithe,5
haontú,5
gealltanais,5
aisti,5
beodhíle,5
eatramhacha,5
sábháilteacht,5
gcáin,5
sochrach,5
teagmhasacha,5
chúichi,5
hainmnítear,5
hullamhuíodh,5
claona,5
dhámhachtain,5
dúna,5
dhlíonn,5
ríomhaire,5
pilotage,5
chomhréireach,5
crainn,5
sonnrách,5
geall,5
liam,5
thárlóidh,5
chíos,5
athnuachaint,5
míosa,5
páigh,5
saoil,5
urasaíodh,5
cairt,5
cuntasaíochta,5
feidhmeofar,5
gcomhnaí,5
comhréireach,5
noispidéal,5
caindíochtaí,5
fáltas,5
stiúradh,5
ionadaithe,5
uaithi,5
coinneála,5
cealaithe,5
róimh,5
shannadh,5
dhamáistiú,5
bhfuarthas,5
hachomharc,5
dheontas,5
bhforál,5
comhlucht,5
dámhachtain,5
formhuirear,5
bhancánacht,5
hobair,5
iarrthóir,5
dtuilleamh,5
diúité,5
fhéachfaidh,5
calaíochta,5
eola,5
ndoiciméad,5
ireacht,5
cheanglós,5
ló,5
int,5
mhéideanna,5
páipéirí,5
mhórdhíola,5
díscaoileadh,5
fhearchéile,5
diúltuithe,5
léamh,5
locht,5
págh,5
dividendum,5
ghearán,5
mionnú,5
iri,5
gcoiníoll,5
toilteannach,5
mhíchumais,5
dhéanfa,5
aistreoidh,5
gcineál,5
ceannasaí,5
toimhdeofar,5
leanfid,5
colúin,5
chomóradh,5
bprímh,5
cuarda,5
shuidhfidh,5
ghairme,5
ardchomhairle,5
sráid,5
thástáil,5
cumas,5
falla,5
mhonaraíochta,5
iontráil,5
feabhas,5
síolrúcháin,5
oifigeacha,5
dheimhneoidh,5
pearsa,5
pasanna,5
roghain,5
gcomhaontuithe,5
chíosa,5
éasáidí,5
bhriseadh,5
thréimhsiúil,5
gcomhlíonfar,5
préimh,5
cairte,5
síneadh,5
cheadós,5
isí,5
mhanann,5
aithris,5
ciontófar,5
chomhshocraíochtaí,5
gcuireann,5
réiteoir,5
chruinnithe,5
dílleachtaí,5
cónascacháin,5
thráchta,5
hiompar,5
lasta,5
ras,5
sealbhóirí,5
sheachaid,5
cóireáil,5
féilire,5
breis,5
hathghairmtear,5
sollúnaíodh,5
tháirgeadh,5
séamus,5
shollúnú,5
puint,5
pádraig,5
fhuascailt,5
seolta,5
chiontóidh,5
bhacfidh,5
intinne,5
bhacfaidh,5
ngabhann,5
treorach,5
fánáin,5
dtréimhsí,5
daora,5
hé,5
bpóstaí,5
cúiseamh,5
printíseachta,5
iomportáil,5
dtúis,5
héinní,5
inghearrtha,5
pléadáil,5
cúlghairme,5
fhéadfidh,5
ceannuíodh,5
see,5
cothabhála,5
tháirg,5
bpr,5
ghabhfar,5
barrachas,5
gcuirfadh,5
eagraíochtaí,5
bhféadann,5
foirginte,5
ndéanta,5
thoghadh,5
diombuan,5
chlaona,5
bronnadh,5
bhféadfidh,5
líomhnaítear,5
toghairm,5
forl,5
bpearsa,5
breithiúntas,5
sheachadann,5
práinneach,5
easportáil,5
chinnfeas,5
seachtód,5
ngearánach,5
cheanglas,5
bhórd,5
bpuiblíocht,5
airgeadaíochta,5
tosú,5
choiriúil,5
anamh,5
foirgint,5
éilítear,5
phionósú,5
dtréasún,5
achtú,5
foillsíodh,5
liaigh,5
gcruthóidh,5
ne,5
athghabhála,5
chorprú,5
dhlíthiúil,5
gheallbhruide,5
singil,5
chrícheanna,5
foirgnimh,5
feithiclí,5
gabhadh,5
thair,5
ualach,5
bréige,5
choinníll,5
chífar,5
fhaightear,5
ghair,5
faibhrithe,5
dealraitheach,5
fomhair,5
cheanna,5
fágaint,5
ullamhú,5
seachadfar,5
comhreamh,5
bhfanfaidh,5
dhlíthe,5
leice,5
easnamh,5
yes,5
cheardchumainn,4
táid,4
dílseánach,4
léitear,4
áite,4
páchoibhneasa,4
athair,4
vótálfaidh,4
capitail,4
chuathas,4
fhuirm,4
abráin,4
dtarla,4
omhaointis,4
comóra,4
gcomhursanacht,4
mbeartú,4
chosantóir,4
cheannaitheoir,4
dteampall,4
breacachán,4
nglacfa,4
ainmní,4
bhliana,4
pháirceanna,4
chiméad,4
sheoltar,4
míntíriú,4
taispeáin,4
shuibscríobh,4
mbronntar,4
méara,4
ontacha,4
murar,4
chapel,4
ceanntair,4
gabháltas,4
tsonraisc,4
mhalartú,4
choiscfadh,4
fhorlíontacha,4
bhlianachta,4
shaghas,4
sealbhú,4
licteura,4
sta,4
shlite,4
chualann,4
cháilitheach,4
saoirse,4
aighne,4
eiscthe,4
gnóthaí,4
thógann,4
foirme,4
ghaibh,4
ionrátuithe,4
tuairiscítear,4
leanadh,4
painéal,4
beside,4
éirí,4
chustum,4
gcionúireachtaí,4
ghiúistís,4
bhunaítear,4
chlúdach,4
pictiúirí,4
rachadh,4
adamhach,4
staidéar,4
gceapfar,4
mhodhnaithe,4
mbaol,4
rinn,4
thuairisciú,4
aighneachtaí,4
shubstaint,4
fheithiclí,4
allmhairithe,4
dílsítear,4
ctrl,4
áis,4
comharchumann,4
chúiseanna,4
fomhíreanna,4
fhiachas,4
idirlín,4
scuabghill,4
críochnuíodh,4
tógtha,4
shaoráidí,4
shíne,4
caitheamh,4
aitheanta,4
háite,4
haimsire,4
mhorgáistiú,4
comhchéime,4
leasathach,4
coimeádtar,4
thionscnóidh,4
logainm,4
dhíomhaointis,4
cinntí,4
infhaighte,4
scr,4
